year,weeksofar,id,team,massey,normalizedMassey
2022,22,40,Cleveland Browns Defense,0.3636822889,0.5602984968
2022,22,45,Houston Texans Defense,0.3365224139,0.5533232031
2022,22,34,Atlanta Falcons Defense,0.3084315281,0.546108804
2022,22,38,Chicago Bears Defense,-0.1229204111,0.4353274963
2022,22,3,Baltimore Ravens Offense,-0.3116765035,0.386850499
2022,22,11,Detroit Lions Offense,-0.3191632032,0.3849277388
2022,22,5,Carolina Panthers Offense,-0.3816553275,0.3688782937
2022,22,24,Philadelphia Eagles Offense,-0.4187896084,0.3593413383
2022,22,12,Green Bay Packers Offense,-0.4477466169,0.3519044985
2022,22,19,New England Patriots Offense,-0.4598600693,0.3487934795
2022,22,9,Dallas Cowboys Offense,-0.511196216,0.3356091514
2022,22,20,New Orleans Saints Offense,-0.5796124777,0.3180382488
2022,22,2,Atlanta Falcons Offense,-0.5995696259,0.3129127844
2022,22,25,Pittsburgh Steelers Offense,-0.6578924834,0.297934105
2022,22,15,Jacksonville Jaguars Offense,-0.7297415781,0.2794815702
2022,22,16,Kansas City Chiefs Offense,-0.7335934305,0.278492324
2022,22,8,Cleveland Browns Offense,-0.7701490074,0.2691039934
2022,22,30,Tampa Bay Buccaneers Offense,-0.7911781922,0.2637032049
2022,22,23,Las Vegas Raiders Offense,-0.8501321936,0.2485624329
2022,22,22,New York Jets Offense,-0.9617800126,0.2198886511
2022,22,6,Chicago Bears Offense,-0.9869388415,0.213427273
2022,22,31,Tennessee Titans Offense,-0.9971011625,0.2108173504
2022,22,1,Arizona Cardinals Offense,-1.001081875,0.2097950099
2022,22,13,Houston Texans Offense,-1.004160693,0.2090042971
2022,22,28,San Francisco 49ers Offense,-1.014196125,0.2064269626
2022,22,4,Buffalo Bills Offense,-1.128957601,0.1769535205
2022,22,32,Washington Commanders Offense,-1.170680812,0.1662380201
2022,22,17,Miami Dolphins Offense,-1.261588737,0.14289073
2022,22,26,Los Angeles Rams Offense,-1.27560497,0.1392910323
2022,22,21,New York Giants Offense,-1.323511978,0.1269873876
2022,22,27,Los Angeles Chargers Offense,-1.336644252,0.1236147113
2022,22,29,Seattle Seahawks Offense,-1.3576829,0.1182114923
2022,22,14,Indianapolis Colts Offense,-1.496965047,0.08244056623
2022,22,10,Denver Broncos Offense,-1.606892211,0.05420868899
2022,22,7,Cincinnati Bengals Offense,-1.680910457,0.03519906517
2022,22,18,Minnesota Vikings Offense,-1.817965935,0
2023,1,41,Dallas Cowboys Defense,2.233008,1
2023,1,35,Baltimore Ravens Defense,1.8170255,0.9068560211
2023,1,33,Arizona Cardinals Defense,1.7953925,0.9020121065
2023,1,60,San Francisco 49ers Defense,1.7804505,0.8986663953
2023,1,40,Cleveland Browns Defense,1.4545085,0.8256836742
2023,1,63,Tennessee Titans Defense,1.308338,0.7929541677
2023,1,54,New York Jets Defense,1.280833,0.7867954347
2023,1,56,Philadelphia Eagles Defense,1.247116045,0.7792457629
2023,1,52,New Orleans Saints Defense,1.2174345,0.7725996727
2023,1,44,Green Bay Packers Defense,1.186396,0.7656497424
2023,1,62,Tampa Bay Buccaneers Defense,1.150925,0.7577073168
2023,1,34,Atlanta Falcons Defense,1.113676,0.7493667734
2023,1,36,Buffalo Bills Defense,1.1002705,0.7463651048
2023,1,64,Washington Commanders Defense,1.051994,0.7355553585
2023,1,47,Jacksonville Jaguars Defense,1.0423945,0.7334059036
2023,1,57,Pittsburgh Steelers Defense,1.0221165,0.7288653914
2023,1,45,Houston Texans Defense,1.0097555,0.7260976002
2023,1,48,Kansas City Chiefs Defense,0.98586305,0.7207477649
2023,1,58,Los Angeles Rams Defense,0.9318215,0.7086471477
2023,1,49,Miami Dolphins Defense,0.9157825,0.7050558037
2023,1,37,Carolina Panthers Defense,0.890826,0.6994677135
2023,1,55,Las Vegas Raiders Defense,0.76499,0.6712913702
2023,1,39,Cincinnati Bengals Defense,0.557981,0.6249393195
2023,1,46,Indianapolis Colts Defense,0.5178225,0.6159473007
2023,1,38,Chicago Bears Defense,0.46158475,0.6033549253
2023,1,42,Denver Broncos Defense,0.37032155,0.5829198888
2023,1,53,New York Giants Defense,0.32769085,0.5733743117
2023,1,50,Minnesota Vikings Defense,0.31791055,0.5711843733
2023,1,51,New England Patriots Defense,0.3145465,0.570431118
2023,1,59,Los Angeles Chargers Defense,0.30780985,0.5689226931
2023,1,61,Seattle Seahawks Defense,0.21892365,0.5490198983
2023,1,11,Detroit Lions Offense,0.09711595,0.5217455446
2023,1,43,Detroit Lions Defense,0.082888455,0.5185598204
2023,1,26,Los Angeles Rams Offense,-0.21892365,0.4509801017
2023,1,17,Miami Dolphins Offense,-0.30780985,0.4310773069
2023,1,30,Tampa Bay Buccaneers Offense,-0.31791055,0.4288156267
2023,1,9,Dallas Cowboys Offense,-0.32769085,0.4266256883
2023,1,19,New England Patriots Offense,-0.351937955,0.4211964411
2023,1,23,Las Vegas Raiders Offense,-0.37032155,0.4170801112
2023,1,12,Green Bay Packers Offense,-0.46158475,0.3966450747
2023,1,15,Jacksonville Jaguars Offense,-0.5178225,0.3840526993
2023,1,8,Cleveland Browns Offense,-0.557981,0.3750606805
2023,1,10,Denver Broncos Offense,-0.76499,0.3287086298
2023,1,2,Atlanta Falcons Offense,-0.890826,0.3005322865
2023,1,27,Los Angeles Chargers Offense,-0.9157825,0.2949441963
2023,1,29,Seattle Seahawks Offense,-0.9318215,0.2913528523
2023,1,16,Kansas City Chiefs Offense,-0.978066545,0.2809979756
2023,1,3,Baltimore Ravens Offense,-1.0097555,0.2739023998
2023,1,28,San Francisco 49ers Offense,-1.0221165,0.2711346086
2023,1,14,Indianapolis Colts Offense,-1.0423945,0.2665940964
2023,1,1,Arizona Cardinals Offense,-1.051994,0.2644446415
2023,1,22,New York Jets Offense,-1.1002705,0.2536348952
2023,1,5,Carolina Panthers Offense,-1.113676,0.2506332266
2023,1,18,Minnesota Vikings Offense,-1.150925,0.2422926832
2023,1,6,Chicago Bears Offense,-1.186396,0.2343502576
2023,1,31,Tennessee Titans Offense,-1.2174345,0.2274003273
2023,1,4,Buffalo Bills Offense,-1.280833,0.2132045653
2023,1,20,New Orleans Saints Offense,-1.308338,0.2070458323
2023,1,24,Philadelphia Eagles Offense,-1.3975255,0.1870755725
2023,1,7,Cincinnati Bengals Offense,-1.4545085,0.1743163258
2023,1,25,Pittsburgh Steelers Offense,-1.7804505,0.1013336047
2023,1,32,Washington Commanders Offense,-1.7953925,0.09798789346
2023,1,13,Houston Texans Offense,-1.8170255,0.09314397888
2023,1,21,New York Giants Offense,-2.233008,0
2023,2,60,San Francisco 49ers Defense,3.058630891,1
2023,2,63,Tennessee Titans Defense,2.382788674,0.8962543462
2023,2,49,Miami Dolphins Defense,2.234777341,0.8735337582
2023,2,41,Dallas Cowboys Defense,2.183172119,0.8656120609
2023,2,40,Cleveland Browns Defense,1.836678791,0.8124233493
2023,2,61,Seattle Seahawks Defense,1.752487291,0.7994994715
2023,2,64,Washington Commanders Defense,1.696625681,0.7909243942
2023,2,56,Philadelphia Eagles Defense,1.453542007,0.7536096571
2023,2,37,Carolina Panthers Defense,1.433032007,0.7504612545
2023,2,36,Buffalo Bills Defense,1.400485094,0.7454651168
2023,2,54,New York Jets Defense,1.316805431,0.732619809
2023,2,57,Pittsburgh Steelers Defense,1.255856676,0.7232638258
2023,2,26,Los Angeles Rams Offense,1.253736441,0.7229383576
2023,2,62,Tampa Bay Buccaneers Defense,1.225300674,0.7185733043
2023,2,48,Kansas City Chiefs Defense,1.101219491,0.6995261316
2023,2,47,Jacksonville Jaguars Defense,0.9968135762,0.6834992253
2023,2,42,Denver Broncos Defense,0.7197531687,0.6409688649
2023,2,58,Los Angeles Rams Defense,0.6716537762,0.6335853324
2023,2,53,New York Giants Defense,0.6635120563,0.6323355318
2023,2,51,New England Patriots Defense,0.6518256713,0.6305416047
2023,2,50,Minnesota Vikings Defense,0.6411319212,0.6289000528
2023,2,59,Los Angeles Chargers Defense,0.5842552213,0.6201691533
2023,2,23,Las Vegas Raiders Offense,0.5040525813,0.6078575884
2023,2,44,Green Bay Packers Defense,0.4441073405,0.5986556504
2023,2,46,Indianapolis Colts Defense,0.3731365913,0.5877612337
2023,2,27,Los Angeles Chargers Offense,0.2404260072,0.5673893984
2023,2,35,Baltimore Ravens Defense,0.2391706913,0.5671967002
2023,2,43,Detroit Lions Defense,0.1809847762,0.5582648288
2023,2,38,Chicago Bears Defense,0.1778078712,0.5577771557
2023,2,11,Detroit Lions Offense,0.1515688412,0.5537493142
2023,2,33,Arizona Cardinals Defense,0.1456971437,0.5528479749
2023,2,34,Atlanta Falcons Defense,0.1132167212,0.5478620439
2023,2,52,New Orleans Saints Defense,0.1114569712,0.5475919122
2023,2,9,Dallas Cowboys Offense,0.06305389375,0.5401617624
2023,2,30,Tampa Bay Buccaneers Offense,0.02172694625,0.5338178391
2023,2,17,Miami Dolphins Offense,-0.01494835375,0.5281879704
2023,2,45,Houston Texans Defense,-0.1551834238,0.5066610834
2023,2,22,New York Jets Offense,-0.2751133937,0.4882511457
2023,2,19,New England Patriots Offense,-0.3082983262,0.4831570683
2023,2,1,Arizona Cardinals Offense,-0.3524387812,0.4763812555
2023,2,55,Las Vegas Raiders Defense,-0.3612823937,0.4750237103
2023,2,20,New Orleans Saints Offense,-0.3966736595,0.4695909482
2023,2,28,San Francisco 49ers Offense,-0.4575284238,0.4602493931
2023,2,2,Atlanta Falcons Offense,-0.5114063262,0.4519788263
2023,2,16,Kansas City Chiefs Offense,-0.5491223238,0.4461892045
2023,2,25,Pittsburgh Steelers Offense,-0.5631736588,0.444032244
2023,2,15,Jacksonville Jaguars Offense,-0.7234119587,0.4194347466
2023,2,12,Green Bay Packers Offense,-0.7289455038,0.4185853157
2023,2,14,Indianapolis Colts Offense,-0.7571275238,0.4142592141
2023,2,29,Seattle Seahawks Offense,-0.8611413238,0.3982924997
2023,2,24,Philadelphia Eagles Offense,-1.043830204,0.3702487096
2023,2,7,Cincinnati Bengals Offense,-1.133241759,0.3565235235
2023,2,4,Buffalo Bills Offense,-1.189937031,0.3478204742
2023,2,18,Minnesota Vikings Offense,-1.23933566,0.3402375016
2023,2,39,Cincinnati Bengals Defense,-1.281517124,0.3337624051
2023,2,21,New York Giants Offense,-1.757901369,0.2606346932
2023,2,10,Denver Broncos Offense,-1.836338856,0.2485940894
2023,2,3,Baltimore Ravens Offense,-1.843846524,0.2474416194
2023,2,8,Cleveland Browns Offense,-2.066631224,0.2132428911
2023,2,6,Chicago Bears Offense,-2.091470993,0.2094298442
2023,2,5,Carolina Panthers Offense,-2.097719154,0.2084707157
2023,2,31,Tennessee Titans Offense,-2.306995904,0.1763455351
2023,2,32,Washington Commanders Offense,-2.920145344,0.08222358194
2023,2,13,Houston Texans Offense,-3.455783859,0
2023,3,57,Pittsburgh Steelers Defense,2.794502274,1
2023,3,41,Dallas Cowboys Defense,1.867295146,0.8388454876
2023,3,49,Miami Dolphins Defense,1.516978695,0.7779582542
2023,3,63,Tennessee Titans Defense,1.467107598,0.7692903394
2023,3,40,Cleveland Browns Defense,1.447750106,0.7659258838
2023,3,59,Los Angeles Chargers Defense,1.421106744,0.7612950976
2023,3,35,Baltimore Ravens Defense,1.381173361,0.7543544209
2023,3,36,Buffalo Bills Defense,1.351538863,0.7492037561
2023,3,54,New York Jets Defense,1.333820352,0.7461241659
2023,3,46,Indianapolis Colts Defense,1.325210072,0.7446276443
2023,3,51,New England Patriots Defense,1.272141666,0.7354040169
2023,3,56,Philadelphia Eagles Defense,1.201346535,0.7230993717
2023,3,64,Washington Commanders Defense,1.187425354,0.7206797817
2023,3,39,Cincinnati Bengals Defense,1.149492454,0.7140868017
2023,3,58,Los Angeles Rams Defense,1.138161467,0.7121174039
2023,3,43,Detroit Lions Defense,1.023606497,0.6922070196
2023,3,53,New York Giants Defense,0.985243039,0.6855392058
2023,3,60,San Francisco 49ers Defense,0.8858523161,0.6682644643
2023,3,50,Minnesota Vikings Defense,0.7995510874,0.6532647603
2023,3,37,Carolina Panthers Defense,0.7240831265,0.6401479474
2023,3,33,Arizona Cardinals Defense,0.6551529401,0.6281674414
2023,3,42,Denver Broncos Defense,0.6494906249,0.6271832949
2023,3,17,Miami Dolphins Offense,0.6242518449,0.6227966339
2023,3,62,Tampa Bay Buccaneers Defense,0.5631624325,0.6121789045
2023,3,45,Houston Texans Defense,0.5088934592,0.6027466108
2023,3,48,Kansas City Chiefs Defense,0.3094119164,0.5680754464
2023,3,47,Jacksonville Jaguars Defense,0.3043879807,0.5672022543
2023,3,28,San Francisco 49ers Offense,0.2732648268,0.5617928517
2023,3,38,Chicago Bears Defense,0.2526833007,0.5582156512
2023,3,52,New Orleans Saints Defense,0.2329024994,0.5547776218
2023,3,23,Las Vegas Raiders Offense,0.223641554,0.5531680104
2023,3,34,Atlanta Falcons Defense,0.2098155709,0.5507649663
2023,3,44,Green Bay Packers Defense,0.1950619495,0.5482006929
2023,3,61,Seattle Seahawks Defense,0.1769863046,0.5450590305
2023,3,30,Tampa Bay Buccaneers Offense,-0.02800299221,0.5094305833
2023,3,55,Las Vegas Raiders Defense,-0.03056975382,0.5089844638
2023,3,9,Dallas Cowboys Offense,-0.09422212308,0.497921276
2023,3,1,Arizona Cardinals Offense,-0.09526758687,0.4977395678
2023,3,8,Cleveland Browns Offense,-0.161746558,0.4861850986
2023,3,4,Buffalo Bills Offense,-0.3123013493,0.4600177156
2023,3,3,Baltimore Ravens Offense,-0.3852001717,0.4473474354
2023,3,19,New England Patriots Offense,-0.4501304725,0.436062135
2023,3,16,Kansas City Chiefs Offense,-0.5694291959,0.415327256
2023,3,22,New York Jets Offense,-0.6095504418,0.4083539276
2023,3,27,Los Angeles Chargers Offense,-0.6109075398,0.4081180553
2023,3,15,Jacksonville Jaguars Offense,-0.6522008509,0.4009410145
2023,3,12,Green Bay Packers Offense,-0.6886524097,0.3946055011
2023,3,29,Seattle Seahawks Offense,-0.6909143696,0.394212358
2023,3,24,Philadelphia Eagles Offense,-0.7464493059,0.3845600319
2023,3,7,Cincinnati Bengals Offense,-0.7727023554,0.3799970845
2023,3,14,Indianapolis Colts Offense,-0.9054637997,0.3569222987
2023,3,11,Detroit Lions Offense,-1.280019103,0.2918221982
2023,3,21,New York Giants Offense,-1.353406532,0.2790669949
2023,3,26,Los Angeles Rams Offense,-1.369647408,0.276244227
2023,3,20,New Orleans Saints Offense,-1.536588109,0.2472288686
2023,3,25,Pittsburgh Steelers Offense,-1.669936111,0.2240521354
2023,3,10,Denver Broncos Offense,-1.704366901,0.2180678444
2023,3,2,Atlanta Falcons Offense,-1.758065142,0.2087347477
2023,3,13,Houston Texans Offense,-1.800641762,0.2013346596
2023,3,31,Tennessee Titans Offense,-1.812030217,0.1993552735
2023,3,18,Minnesota Vikings Offense,-1.966271096,0.172547225
2023,3,6,Chicago Bears Offense,-1.998101901,0.1670148282
2023,3,5,Carolina Panthers Offense,-2.440681875,0.0900916059
2023,3,32,Washington Commanders Offense,-2.959026524,0
2023,4,35,Baltimore Ravens Defense,2.092822573,1
2023,4,59,Los Angeles Chargers Defense,1.948662241,0.9703392494
2023,4,57,Pittsburgh Steelers Defense,1.661176388,0.9111895089
2023,4,40,Cleveland Browns Defense,1.646185294,0.9081051161
2023,4,63,Tennessee Titans Defense,1.566446015,0.8916988908
2023,4,46,Indianapolis Colts Defense,1.554730873,0.8892885197
2023,4,36,Buffalo Bills Defense,1.545282606,0.8873445544
2023,4,43,Detroit Lions Defense,1.473424099,0.8725597849
2023,4,49,Miami Dolphins Defense,1.429968574,0.8636188824
2023,4,54,New York Jets Defense,1.267787645,0.8302504234
2023,4,64,Washington Commanders Defense,1.152615564,0.8065539577
2023,4,51,New England Patriots Defense,1.151917788,0.8064103914
2023,4,61,Seattle Seahawks Defense,1.137300718,0.8034029533
2023,4,56,Philadelphia Eagles Defense,1.051681968,0.7857870367
2023,4,39,Cincinnati Bengals Defense,0.9874292471,0.7725671452
2023,4,41,Dallas Cowboys Defense,0.9135813307,0.7573730581
2023,4,60,San Francisco 49ers Defense,0.9027364788,0.7551417477
2023,4,47,Jacksonville Jaguars Defense,0.8895751964,0.7524338356
2023,4,58,Los Angeles Rams Defense,0.7594213574,0.7256548977
2023,4,50,Minnesota Vikings Defense,0.7475258414,0.7232074149
2023,4,45,Houston Texans Defense,0.7073673465,0.7149448708
2023,4,34,Atlanta Falcons Defense,0.6182068837,0.6966002525
2023,4,62,Tampa Bay Buccaneers Defense,0.5613740093,0.6849069823
2023,4,48,Kansas City Chiefs Defense,0.5359672554,0.6796795846
2023,4,37,Carolina Panthers Defense,0.5258999521,0.6776082535
2023,4,42,Denver Broncos Defense,0.5212275815,0.676646921
2023,4,52,New Orleans Saints Defense,0.5154166715,0.6754513358
2023,4,44,Green Bay Packers Defense,0.4876017355,0.6697284586
2023,4,55,Las Vegas Raiders Defense,0.3556696326,0.6425836459
2023,4,53,New York Giants Defense,0.3272421603,0.6367347403
2023,4,33,Arizona Cardinals Defense,0.1944591318,0.609414851
2023,4,17,Miami Dolphins Offense,0.1560321792,0.6015085689
2023,4,38,Chicago Bears Defense,0.04640672019,0.5789533114
2023,4,4,Buffalo Bills Offense,-0.07162689613,0.5546680894
2023,4,30,Tampa Bay Buccaneers Offense,-0.1998560996,0.5282851421
2023,4,3,Baltimore Ravens Offense,-0.3204926849,0.5034643635
2023,4,14,Indianapolis Colts Offense,-0.3381489067,0.499831625
2023,4,19,New England Patriots Offense,-0.3500109455,0.4973910301
2023,4,16,Kansas City Chiefs Offense,-0.3697823359,0.4933230991
2023,4,28,San Francisco 49ers Offense,-0.4642352656,0.4738895645
2023,4,23,Las Vegas Raiders Offense,-0.5318310708,0.459981839
2023,4,15,Jacksonville Jaguars Offense,-0.6232944104,0.4411634076
2023,4,9,Dallas Cowboys Offense,-0.6938302438,0.4266507761
2023,4,24,Philadelphia Eagles Offense,-0.714431679,0.4224120648
2023,4,29,Seattle Seahawks Offense,-0.7553379078,0.4139956757
2023,4,27,Los Angeles Chargers Offense,-0.7758847343,0.4097682
2023,4,1,Arizona Cardinals Offense,-0.7983269415,0.4051507528
2023,4,8,Cleveland Browns Offense,-0.8168309444,0.4013435847
2023,4,13,Houston Texans Offense,-0.8745491675,0.3894681555
2023,4,12,Green Bay Packers Offense,-0.8783340564,0.3886894208
2023,4,7,Cincinnati Bengals Offense,-0.9003646902,0.3841566542
2023,4,11,Detroit Lions Offense,-0.9338218769,0.3772728932
2023,4,26,Los Angeles Rams Offense,-0.9875542459,0.3662175468
2023,4,22,New York Jets Offense,-1.148117005,0.3331820238
2023,4,20,New Orleans Saints Offense,-1.332842572,0.2951750429
2023,4,31,Tennessee Titans Offense,-1.383226637,0.2848086046
2023,4,25,Pittsburgh Steelers Offense,-1.447580812,0.2715678391
2023,4,10,Denver Broncos Offense,-1.463913127,0.2682074922
2023,4,18,Minnesota Vikings Offense,-1.542761207,0.2519846297
2023,4,2,Atlanta Falcons Offense,-1.597509504,0.2407202578
2023,4,5,Carolina Panthers Offense,-1.939854221,0.1702833965
2023,4,6,Chicago Bears Offense,-2.041453105,0.1493795938
2023,4,21,New York Giants Offense,-2.369856085,0.0818112218
2023,4,32,Washington Commanders Offense,-2.767483678,0
2023,5,59,Los Angeles Chargers Defense,1.904757595,1
2023,5,40,Cleveland Browns Defense,1.681976955,0.9527550127
2023,5,57,Pittsburgh Steelers Defense,1.626690626,0.9410304665
2023,5,35,Baltimore Ravens Defense,1.583712459,0.9319161063
2023,5,36,Buffalo Bills Defense,1.577799971,0.9306622478
2023,5,49,Miami Dolphins Defense,1.350123629,0.8823790311
2023,5,46,Indianapolis Colts Defense,1.303174296,0.8724225077
2023,5,63,Tennessee Titans Defense,1.296077577,0.8709175097
