season,weeksofar,teamID,team,massey,normalizedMassey
2015,6,14,Indianapolis Colts,0.6382684064,0.4499205938
2015,6,21,New York Giants,-0.1259334282,0.3735004103
2015,6,9,Dallas Cowboys,-0.3914101965,0.3469527335
2015,6,3,Baltimore Ravens,-0.4465185089,0.3414419023
2015,6,17,Miami Dolphins,-0.7503872486,0.3110550283
2015,6,20,New Orleans Saints,-0.8251812602,0.3035756271
2015,6,13,Houston Texans,-1.294783649,0.2566153883
2015,6,16,Kansas City Chiefs,-1.311479861,0.2549457671
2015,6,8,Cleveland Browns,-1.567011373,0.2293926158
2015,6,23,Las Vegas Raiders,-1.570293971,0.2290643561
2015,6,28,San Francisco 49ers,-1.586138344,0.2274799188
2015,6,26,Los Angeles Rams,-1.740898651,0.212003888
2015,6,27,Los Angeles Chargers,-1.802509175,0.2058428357
2015,6,30,Tampa Bay Buccaneers,-2.492849534,0.1368087998
2015,6,11,Detroit Lions,-2.681313856,0.1179623675
2015,6,32,Washington Commanders,-2.914514778,0.09464227533
2015,6,6,Chicago Bears,-2.976277232,0.08846602998
2015,6,31,Tennessee Titans,-3.132946577,0.07279909542
2015,6,15,Jacksonville Jaguars,-3.860937531,0
2015,7,19,New England Patriots,6.152690367,1
2015,7,12,Green Bay Packers,4.86986622,0.8717175853
2015,7,5,Carolina Panthers,3.989251006,0.7836560639
2015,7,29,Seattle Seahawks,3.152631976,0.6999941609
2015,7,22,New York Jets,2.451808756,0.6299118389
2015,7,10,Denver Broncos,2.187408179,0.6034717812
2015,7,7,Cincinnati Bengals,2.085698391,0.5933008024
2015,7,2,Atlanta Falcons,2.082604955,0.5929914588
2015,7,1,Arizona Cardinals,1.6246901,0.5471999733
2015,7,18,Minnesota Vikings,1.543519643,0.5390829276
2015,7,25,Pittsburgh Steelers,0.8218129596,0.4669122593
2015,7,24,Philadelphia Eagles,0.7822585154,0.4629568148
2015,7,4,Buffalo Bills,0.4755481782,0.4322857811
2015,7,21,New York Giants,0.4066705723,0.4253980205
2015,7,20,New Orleans Saints,-0.09957538276,0.374773425
2015,7,17,Miami Dolphins,-0.2547530194,0.3592556614
2015,7,16,Kansas City Chiefs,-0.3814265241,0.3465883109
2015,7,14,Indianapolis Colts,-0.4065468058,0.3440762827
2015,7,23,Las Vegas Raiders,-0.8496132584,0.2997696375
2015,7,26,Los Angeles Rams,-0.895347003,0.295196263
2015,7,9,Dallas Cowboys,-1.082968115,0.2764341518
2015,7,3,Baltimore Ravens,-1.541122018,0.2306187615
2015,7,28,San Francisco 49ers,-1.903879945,0.1943429688
2015,7,8,Cleveland Browns,-2.244046206,0.1603263427
2015,7,13,Houston Texans,-2.289141213,0.155816842
2015,7,27,Los Angeles Chargers,-2.393151135,0.1454158498
2015,7,30,Tampa Bay Buccaneers,-2.393557609,0.1453752023
2015,7,6,Chicago Bears,-2.726147362,0.1121162271
2015,7,32,Washington Commanders,-2.76714957,0.1080160063
2015,7,11,Detroit Lions,-3.07472423,0.07725854033
2015,7,31,Tennessee Titans,-3.476000787,0.03713088456
2015,7,15,Jacksonville Jaguars,-3.847309633,0
2015,8,19,New England Patriots,6.06113532,1
2015,8,5,Carolina Panthers,3.804751026,0.7743615706
2015,8,12,Green Bay Packers,3.654099521,0.7592964201
2015,8,10,Denver Broncos,3.402247072,0.7341111752
2015,8,7,Cincinnati Bengals,2.748002188,0.6686866868
2015,8,29,Seattle Seahawks,2.578837902,0.6517702582
2015,8,1,Arizona Cardinals,2.00373989,0.594260457
2015,8,2,Atlanta Falcons,1.69933139,0.563819607
2015,8,22,New York Jets,1.486669565,0.5425534245
2015,8,18,Minnesota Vikings,1.290568303,0.5229432983
2015,8,23,Las Vegas Raiders,0.6553174247,0.4594182105
2015,8,25,Pittsburgh Steelers,0.6493815274,0.4588246207
2015,8,24,Philadelphia Eagles,0.496020751,0.4434885431
2015,8,16,Kansas City Chiefs,0.3289128385,0.4267777518
2015,8,4,Buffalo Bills,0.2560231036,0.4194887784
2015,8,20,New Orleans Saints,0.1033718697,0.404223655
2015,8,26,Los Angeles Rams,-0.01005820071,0.3928806479
2015,8,21,New York Giants,-0.03140872945,0.3907455951
2015,8,14,Indianapolis Colts,-0.402352975,0.3536511705
2015,8,17,Miami Dolphins,-0.6040768278,0.3334787852
2015,8,9,Dallas Cowboys,-1.133274219,0.2805590461
2015,8,3,Baltimore Ravens,-1.374277016,0.2564587664
2015,8,13,Houston Texans,-1.668294044,0.2270570636
2015,8,30,Tampa Bay Buccaneers,-1.944150454,0.1994714226
2015,8,27,Los Angeles Chargers,-2.33901493,0.159984975
2015,8,28,San Francisco 49ers,-2.344889156,0.1593975524
2015,8,8,Cleveland Browns,-2.438959113,0.1499905567
2015,8,32,Washington Commanders,-2.589829765,0.1349034915
2015,8,6,Chicago Bears,-3.08799245,0.08508722297
2015,8,15,Jacksonville Jaguars,-3.576843557,0.03620211233
2015,8,11,Detroit Lions,-3.734123576,0.02047411045
2015,8,31,Tennessee Titans,-3.93886468,0
2015,9,19,New England Patriots,6.186299255,1
2015,9,5,Carolina Panthers,4.545022282,0.8358723027
2015,9,7,Cincinnati Bengals,3.38275481,0.7196455555
2015,9,12,Green Bay Packers,3.317860134,0.7131560879
2015,9,10,Denver Broncos,2.876251779,0.6689952524
2015,9,29,Seattle Seahawks,2.605569024,0.6419269769
2015,9,1,Arizona Cardinals,2.143219915,0.5956920661
2015,9,22,New York Jets,1.804133124,0.5617833869
2015,9,18,Minnesota Vikings,1.690513601,0.5504214346
2015,9,2,Atlanta Falcons,1.322855745,0.513655649
2015,9,4,Buffalo Bills,0.9185948878,0.4732295633
2015,9,25,Pittsburgh Steelers,0.9098763522,0.4723577097
2015,9,24,Philadelphia Eagles,0.9058999099,0.4719600655
2015,9,21,New York Giants,0.4664076418,0.4280108387
2015,9,23,Las Vegas Raiders,0.3410768031,0.4154777548
2015,9,16,Kansas City Chiefs,0.1710033097,0.3984704055
2015,9,14,Indianapolis Colts,-0.03820597318,0.3775494772
2015,9,26,Los Angeles Rams,-0.1036112414,0.3710089504
2015,9,20,New Orleans Saints,-1.026024404,0.2787676341
2015,9,17,Miami Dolphins,-1.072132139,0.2741568606
2015,9,9,Dallas Cowboys,-1.488473326,0.2325227419
2015,9,3,Baltimore Ravens,-1.511758514,0.2301942231
2015,9,13,Houston Texans,-1.692441767,0.2121258978
2015,9,28,San Francisco 49ers,-2.181168726,0.163253202
2015,9,30,Tampa Bay Buccaneers,-2.511236137,0.1302464609
2015,9,27,Los Angeles Chargers,-2.657554396,0.115614635
2015,9,8,Cleveland Browns,-2.700396189,0.1113304556
2015,9,6,Chicago Bears,-2.867352142,0.09463486029
2015,9,32,Washington Commanders,-3.084670079,0.0729030666
2015,9,31,Tennessee Titans,-3.095900741,0.07178000042
2015,9,11,Detroit Lions,-3.742712054,0.00709886914
2015,9,15,Jacksonville Jaguars,-3.813700745,0
2015,10,19,New England Patriots,6.074015143,1
2015,10,5,Carolina Panthers,4.955334665,0.8881319522
2015,10,7,Cincinnati Bengals,3.271936766,0.7197921624
2015,10,12,Green Bay Packers,3.182181424,0.7108166281
2015,10,1,Arizona Cardinals,2.844146114,0.6770130971
2015,10,18,Minnesota Vikings,2.626986266,0.6552971123
2015,10,10,Denver Broncos,2.134959008,0.6060943866
2015,10,29,Seattle Seahawks,2.08780812,0.6013792978
2015,10,2,Atlanta Falcons,1.570530607,0.5496515464
2015,10,22,New York Jets,1.381165129,0.5307149987
2015,10,25,Pittsburgh Steelers,1.34579293,0.5271777787
2015,10,4,Buffalo Bills,1.302269806,0.5228254664
2015,10,16,Kansas City Chiefs,0.9950697484,0.4921054606
2015,10,21,New York Giants,0.7782049701,0.4704189828
2015,10,24,Philadelphia Eagles,0.7314896618,0.4657474519
2015,10,14,Indianapolis Colts,-0.3431998712,0.3582784986
2015,10,23,Las Vegas Raiders,-0.4791893754,0.3446795482
2015,10,17,Miami Dolphins,-0.6614606692,0.3264524188
2015,10,26,Los Angeles Rams,-1.073952311,0.2852032547
2015,10,13,Houston Texans,-1.106482307,0.2819502551
2015,10,20,New Orleans Saints,-1.642931289,0.2283053568
2015,10,9,Dallas Cowboys,-1.883534089,0.2042450768
2015,10,6,Chicago Bears,-2.090325017,0.183565984
2015,10,30,Tampa Bay Buccaneers,-2.107671068,0.1818313789
2015,10,3,Baltimore Ravens,-2.147127854,0.1778857004
2015,10,32,Washington Commanders,-2.35209352,0.1573891337
2015,10,28,San Francisco 49ers,-2.387594377,0.153839048
2015,10,27,Los Angeles Chargers,-2.933071367,0.09929134907
2015,10,11,Detroit Lions,-3.192013042,0.07339718153
2015,10,31,Tennessee Titans,-3.377193118,0.05487917396
2015,10,15,Jacksonville Jaguars,-3.578066225,0.03479186325
2015,10,8,Cleveland Browns,-3.925984857,0
2015,11,19,New England Patriots,6.093821796,1
2015,11,5,Carolina Panthers,5.818240122,0.9724418326
2015,11,12,Green Bay Packers,3.871445657,0.7777623861
2015,11,1,Arizona Cardinals,3.408552299,0.7314730503
2015,11,7,Cincinnati Bengals,3.334746671,0.7240924875
2015,11,29,Seattle Seahawks,2.497343588,0.6403521792
2015,11,10,Denver Broncos,2.263481345,0.6169659549
2015,11,18,Minnesota Vikings,2.15096142,0.6057139624
2015,11,16,Kansas City Chiefs,1.4486926,0.5354870803
2015,11,25,Pittsburgh Steelers,1.272498918,0.5178677122
2015,11,2,Atlanta Falcons,1.076816344,0.4982994547
2015,11,4,Buffalo Bills,0.9478711804,0.4854049384
2015,11,21,New York Giants,0.8396059324,0.4745784136
2015,11,22,New York Jets,0.2598388545,0.4166017058
2015,11,13,Houston Texans,-0.1424417713,0.3763736433
2015,11,14,Indianapolis Colts,-0.1984501979,0.3707728006
2015,11,24,Philadelphia Eagles,-0.5919343539,0.331424385
2015,11,23,Las Vegas Raiders,-0.9196392716,0.2986538932
2015,11,30,Tampa Bay Buccaneers,-0.9337702323,0.2972407972
2015,11,9,Dallas Cowboys,-1.326876369,0.2579301835
2015,11,20,New Orleans Saints,-1.61054327,0.2295634934
2015,11,26,Los Angeles Rams,-1.62525874,0.2280919464
2015,11,17,Miami Dolphins,-1.874723597,0.2031454607
2015,11,3,Baltimore Ravens,-1.902320596,0.2003857608
2015,11,6,Chicago Bears,-2.067754461,0.1838423743
2015,11,11,Detroit Lions,-2.618748501,0.1287429703
2015,11,32,Washington Commanders,-2.728341239,0.1177836965
2015,11,15,Jacksonville Jaguars,-2.747576233,0.1158601971
2015,11,28,San Francisco 49ers,-2.959758322,0.09464198823
2015,11,27,Los Angeles Chargers,-3.508240205,0.03979379992
2015,11,31,Tennessee Titans,-3.621361164,0.02848170402
2015,11,8,Cleveland Browns,-3.906178204,0
2015,12,5,Carolina Panthers,5.707814826,1
2015,12,19,New England Patriots,5.458632922,0.9750818095
2015,12,7,Cincinnati Bengals,4.077346783,0.8369531956
2015,12,1,Arizona Cardinals,3.872406253,0.8164591426
2015,12,10,Denver Broncos,3.689740382,0.7981925556
2015,12,12,Green Bay Packers,3.551476201,0.7843661375
2015,12,18,Minnesota Vikings,3.177513012,0.7469698186
2015,12,16,Kansas City Chiefs,2.881198673,0.7173383847
2015,12,29,Seattle Seahawks,2.834686668,0.7126871842
2015,12,25,Pittsburgh Steelers,1.200575119,0.5492760293
2015,12,22,New York Jets,0.4926832092,0.4784868383
2015,12,2,Atlanta Falcons,0.4228406154,0.4715025789
2015,12,14,Indianapolis Colts,0.2393663902,0.4531551564
2015,12,13,Houston Texans,0.1490601104,0.4441245284
2015,12,4,Buffalo Bills,0.07185456977,0.4364039743
2015,12,21,New York Giants,-0.3279986847,0.3964186489
2015,12,23,Las Vegas Raiders,-0.5035716176,0.3788613556
2015,12,6,Chicago Bears,-0.9615624329,0.3330622741
2015,12,3,Baltimore Ravens,-1.604203763,0.2687981411
2015,12,26,Los Angeles Rams,-1.643343457,0.2648841717
2015,12,11,Detroit Lions,-1.687316181,0.2604868993
2015,12,30,Tampa Bay Buccaneers,-1.758329694,0.253385548
2015,12,24,Philadelphia Eagles,-1.847905139,0.2444280034
2015,12,9,Dallas Cowboys,-2.248677597,0.2043507576
2015,12,20,New Orleans Saints,-2.452190676,0.1839994497
2015,12,32,Washington Commanders,-2.50068338,0.1791501794
2015,12,27,Los Angeles Chargers,-2.559781464,0.173240371
2015,12,28,San Francisco 49ers,-2.829409033,0.146277614
2015,12,17,Miami Dolphins,-2.9018746,0.1390310573
2015,12,15,Jacksonville Jaguars,-3.488251853,0.08039333207
2015,12,8,Cleveland Browns,-4.219910988,0.007227418519
2015,12,31,Tennessee Titans,-4.292185174,0
2015,13,5,Carolina Panthers,5.608338325,1
2015,13,7,Cincinnati Bengals,4.835363671,0.9227025346
2015,13,1,Arizona Cardinals,4.799140552,0.9190802227
2015,13,19,New England Patriots,4.723956173,0.9115617848
2015,13,10,Denver Broncos,3.823861934,0.821552361
2015,13,29,Seattle Seahawks,3.763441728,0.8155103403
2015,13,16,Kansas City Chiefs,3.490757408,0.7882419083
2015,13,12,Green Bay Packers,3.367180088,0.7758841763
2015,13,25,Pittsburgh Steelers,2.23848446,0.6630146135
2015,13,18,Minnesota Vikings,2.059070971,0.6450732646
2015,13,4,Buffalo Bills,0.8111931403,0.5202854815
2015,13,22,New York Jets,0.6788365837,0.5070498259
2015,13,21,New York Giants,-0.2671918171,0.4124469858
2015,13,2,Atlanta Falcons,-0.3697259549,0.402193572
2015,13,14,Indianapolis Colts,-0.4146963156,0.397696536
2015,13,13,Houston Texans,-0.6076844153,0.378397726
2015,13,23,Las Vegas Raiders,-0.7210915038,0.3670570171
2015,13,24,Philadelphia Eagles,-0.8666330156,0.352502866
2015,13,6,Chicago Bears,-1.409144357,0.2982517318
2015,13,3,Baltimore Ravens,-1.776632589,0.2615029086
2015,13,30,Tampa Bay Buccaneers,-1.804331286,0.2587330389
2015,13,11,Detroit Lions,-1.86955798,0.2522103696
2015,13,26,Los Angeles Rams,-1.876189705,0.251547197
2015,13,9,Dallas Cowboys,-1.971976992,0.2419684683
2015,13,28,San Francisco 49ers,-2.203171292,0.2188490384
2015,13,20,New Orleans Saints,-2.532321858,0.1859339817
2015,13,32,Washington Commanders,-2.717176831,0.1674484844
2015,13,17,Miami Dolphins,-2.915102162,0.1476559513
2015,13,27,Los Angeles Chargers,-2.923356036,0.1468305639
2015,13,15,Jacksonville Jaguars,-4.183207811,0.0208453864
2015,13,31,Tennessee Titans,-4.378771437,0.001289023851
2015,13,8,Cleveland Browns,-4.391661675,0
2015,14,5,Carolina Panthers,5.626883241,1
2015,14,19,New England Patriots,4.733579675,0.9106696434
2015,14,1,Arizona Cardinals,4.51377867,0.8886895429
2015,14,7,Cincinnati Bengals,3.922456155,0.8295572914
2015,14,29,Seattle Seahawks,3.800190565,0.8173307324
2015,14,12,Green Bay Packers,3.307477334,0.7680594094
2015,14,16,Kansas City Chiefs,3.0690632,0.7442179959
2015,14,10,Denver Broncos,2.999206399,0.7372323158
2015,14,25,Pittsburgh Steelers,2.490718973,0.6863835732
2015,14,18,Minnesota Vikings,1.641072469,0.6014189228
2015,14,22,New York Jets,1.008797341,0.53819141
2015,14,4,Buffalo Bills,0.3812206359,0.4754337395
2015,14,21,New York Giants,0.3276258086,0.4700742568
2015,14,23,Las Vegas Raiders,-0.3222067749,0.4050909984
2015,14,24,Philadelphia Eagles,-0.5798146735,0.3793302086
2015,14,2,Atlanta Falcons,-0.8284905585,0.3544626201
2015,14,13,Houston Texans,-0.8829582537,0.3490158505
2015,14,14,Indianapolis Colts,-1.007139242,0.3365977517
2015,14,26,Los Angeles Rams,-1.048313357,0.3324803402
2015,14,6,Chicago Bears,-1.442869575,0.2930247184
2015,14,3,Baltimore Ravens,-1.773820035,0.2599296724
2015,14,32,Washington Commanders,-1.930068125,0.2443048634
2015,14,30,Tampa Bay Buccaneers,-2.021936133,0.2351180626
2015,14,9,Dallas Cowboys,-2.071367398,0.2301749362
2015,14,20,New Orleans Saints,-2.166126867,0.2206989892
2015,14,11,Detroit Lions,-2.205256118,0.2167860641
2015,14,28,San Francisco 49ers,-2.579664022,0.1793452737
2015,14,17,Miami Dolphins,-2.831453684,0.1541663075
2015,14,27,Los Angeles Chargers,-3.166768038,0.1206348721
2015,14,15,Jacksonville Jaguars,-3.199862005,0.1173254754
2015,14,8,Cleveland Browns,-3.390838846,0.09822779133
2015,14,31,Tennessee Titans,-4.373116759,0
2015,15,5,Carolina Panthers,5.150742637,1
2015,15,1,Arizona Cardinals,4.945468183,0.9794725546
2015,15,7,Cincinnati Bengals,4.318488219,0.9167745581
2015,15,29,Seattle Seahawks,4.203411014,0.9052668376
2015,15,19,New England Patriots,4.191667266,0.9040924628
2015,15,12,Green Bay Packers,3.843200078,0.8692457441
2015,15,16,Kansas City Chiefs,3.58149451,0.8430751873
2015,15,25,Pittsburgh Steelers,3.167291517,0.801654888
2015,15,10,Denver Broncos,2.759866239,0.7609123601
2015,15,18,Minnesota Vikings,2.478834824,0.7328092186
2015,15,22,New York Jets,0.6610480143,0.5510305377
2015,15,21,New York Giants,0.1363090818,0.4985566444
2015,15,26,Los Angeles Rams,-0.2900442577,0.4559213105
2015,15,23,Las Vegas Raiders,-0.5812092208,0.4268048142
2015,15,13,Houston Texans,-0.804912308,0.4044345055
2015,15,4,Buffalo Bills,-0.8880634178,0.3961193945
2015,15,24,Philadelphia Eagles,-0.9076720931,0.3941585269
2015,15,2,Atlanta Falcons,-0.9667056156,0.3882551747
2015,15,6,Chicago Bears,-0.9720432416,0.3877214121
2015,15,11,Detroit Lions,-1.248994641,0.3600262722
2015,15,32,Washington Commanders,-1.396478472,0.3452778891
2015,15,14,Indianapolis Colts,-1.612534233,0.323672313
2015,15,3,Baltimore Ravens,-1.707904607,0.3141352755
2015,15,9,Dallas Cowboys,-2.126428715,0.2722828647
2015,15,27,Los Angeles Chargers,-2.205561613,0.264369575
2015,15,28,San Francisco 49ers,-2.302236979,0.2547020383
2015,15,20,New Orleans Saints,-2.861480218,0.1987777145
2015,15,30,Tampa Bay Buccaneers,-2.981244047,0.1868013316
2015,15,8,Cleveland Browns,-3.332975264,0.1516282099
2015,15,15,Jacksonville Jaguars,-3.64459553,0.1204661832
2015,15,17,Miami Dolphins,-3.757479747,0.1091777615
2015,15,31,Tennessee Titans,-4.849257363,0
2015,16,1,Arizona Cardinals,5.168306259,1
2015,16,5,Carolina Panthers,4.375914702,0.9207608442
2015,16,7,Cincinnati Bengals,3.745710084,0.8577403825
2015,16,12,Green Bay Packers,3.535307698,0.8367001439
2015,16,16,Kansas City Chiefs,3.381986599,0.8213680339
2015,16,18,Minnesota Vikings,3.322928506,0.8154622247
2015,16,19,New England Patriots,3.322271672,0.8153965412
2015,16,29,Seattle Seahawks,3.299632012,0.8131325752
2015,16,10,Denver Broncos,2.915151893,0.7746845633
2015,16,25,Pittsburgh Steelers,2.448322459,0.7280016199
2015,16,22,New York Jets,0.642214345,0.5473908085
2015,16,26,Los Angeles Rams,0.474471666,0.5306165407
2015,16,2,Atlanta Falcons,-0.2397023754,0.4591991365
2015,16,23,Las Vegas Raiders,-0.2634177606,0.456827598
2015,16,6,Chicago Bears,-0.3082115894,0.4523482151
2015,16,21,New York Giants,-0.451000683,0.4380693058
2015,16,11,Detroit Lions,-0.5242613227,0.4307432418
2015,16,13,Houston Texans,-0.5965204124,0.4235173328
2015,16,4,Buffalo Bills,-0.663716458,0.4167977282
2015,16,32,Washington Commanders,-0.9378195238,0.3893874217
2015,16,3,Baltimore Ravens,-1.295012546,0.3536681195
2015,16,14,Indianapolis Colts,-1.355239217,0.3476454523
2015,16,24,Philadelphia Eagles,-1.448578057,0.3383115684
2015,16,27,Los Angeles Chargers,-2.005923504,0.2825770237
2015,16,20,New Orleans Saints,-2.287069337,0.2544624404
2015,16,28,San Francisco 49ers,-2.362928541,0.2468765199
2015,16,9,Dallas Cowboys,-2.589466938,0.2242226803
2015,16,30,Tampa Bay Buccaneers,-3.164840444,0.1666853297
2015,16,8,Cleveland Browns,-3.273749732,0.1557944009
2015,16,15,Jacksonville Jaguars,-3.871986191,0.09597075498
2015,16,17,Miami Dolphins,-4.161079524,0.06706142169
2015,16,31,Tennessee Titans,-4.831693741,0
2015,17,1,Arizona Cardinals,4.968093842,1
2015,17,5,Carolina Panthers,4.577107757,0.9609013915
2015,17,7,Cincinnati Bengals,3.99572365,0.9027629807
2015,17,18,Minnesota Vikings,3.774532069,0.8806438227
2015,17,29,Seattle Seahawks,3.749123335,0.8781029493
2015,17,16,Kansas City Chiefs,3.711316127,0.8743222285
2015,17,12,Green Bay Packers,3.256462155,0.8288368313
2015,17,10,Denver Broncos,3.087950535,0.8119856693
2015,17,19,New England Patriots,2.753028333,0.7784934491
2015,17,25,Pittsburgh Steelers,2.425376534,0.7457282692
2015,17,22,New York Jets,0.4899993765,0.5521905534
2015,17,26,Los Angeles Rams,0.04994187849,0.5081848036
2015,17,13,Houston Texans,-0.09810810509,0.4933798053
2015,17,32,Washington Commanders,-0.4021592603,0.4629746898
2015,17,11,Detroit Lions,-0.4556842908,0.4576221867
2015,17,4,Buffalo Bills,-0.5197115305,0.4512194627
2015,17,23,Las Vegas Raiders,-0.5225731462,0.4509333012
2015,17,21,New York Giants,-0.6166744203,0.4415231737
2015,17,2,Atlanta Falcons,-0.6769771268,0.4354929031
2015,17,6,Chicago Bears,-0.6934740188,0.4338432139
2015,17,14,Indianapolis Colts,-1.102646196,0.3929259962
2015,17,24,Philadelphia Eagles,-1.18662057,0.3845285587
2015,17,3,Baltimore Ravens,-1.401638466,0.3630267692
2015,17,20,New Orleans Saints,-1.943009912,0.3088896246
2015,17,27,Los Angeles Chargers,-2.302633025,0.2729273133
2015,17,28,San Francisco 49ers,-2.496463509,0.2535442649
